product_id,product_name,price
29235,product_029235,52
29236,product_029236,92
29237,product_029237,26
29238,product_029238,17
29239,product_029239,99
29240,product_029240,117
29241,product_029241,138
29242,product_029242,87
29243,product_029243,31
29244,product_029244,54
29245,product_029245,34
29246,product_029246,85
29247,product_029247,34
29248,product_029248,119
29249,product_029249,12
29250,product_029250,41
29251,product_029251,127
29252,product_029252,125
29253,product_029253,137
29254,product_029254,134
29255,product_029255,141
29256,product_029256,55
29257,product_029257,122
29258,product_029258,114
29259,product_029259,142
29260,product_029260,122
29261,product_029261,24
29262,product_029262,143
29263,product_029263,101
29264,product_029264,69
29265,product_029265,139
29266,product_029266,63
29267,product_029267,99
29268,product_029268,118
29269,product_029269,41
29270,product_029270,107
29271,product_029271,105
29272,product_029272,37
29273,product_029273,29
29274,product_029274,84
29275,product_029275,34
29276,product_029276,103
29277,product_029277,19
29278,product_029278,23
29279,product_029279,37
29280,product_029280,77
29281,product_029281,27
29282,product_029282,34
29283,product_029283,117
29284,product_029284,79
29285,product_029285,102
29286,product_029286,115
29287,product_029287,119
29288,product_029288,94
29289,product_029289,45
29290,product_029290,144
29291,product_029291,74
29292,product_029292,99
29293,product_029293,103
29294,product_029294,117
29295,product_029295,3
29296,product_029296,91
29297,product_029297,121
29298,product_029298,112
29299,product_029299,123
29300,product_029300,48
29301,product_029301,32
29302,product_029302,47
29303,product_029303,105
29304,product_029304,25
29305,product_029305,126
29306,product_029306,115
29307,product_029307,132
29308,product_029308,48
29309,product_029309,31
29310,product_029310,129
29311,product_029311,24
29312,product_029312,87
29313,product_029313,79
29314,product_029314,113
29315,product_029315,89
29316,product_029316,71
29317,product_029317,6
29318,product_029318,147
29319,product_029319,114
29320,product_029320,124
29321,product_029321,37
29322,product_029322,61
29323,product_029323,59
29324,product_029324,44
29325,product_029325,112
29326,product_029326,10
29327,product_029327,142
29328,product_029328,72
29329,product_029329,63
29330,product_029330,48
29331,product_029331,68
29332,product_029332,59
29333,product_029333,98
29334,product_029334,60
29335,product_029335,104
29336,product_029336,3
29337,product_029337,71
29338,product_029338,5
29339,product_029339,32
29340,product_029340,5
29341,product_029341,23
29342,product_029342,97
29343,product_029343,147
29344,product_029344,63
29345,product_029345,22
29346,product_029346,135
29347,product_029347,131
29348,product_029348,16
29349,product_029349,23
29350,product_029350,137
29351,product_029351,149
29352,product_029352,122
29353,product_029353,115
29354,product_029354,43
29355,product_029355,143
29356,product_029356,112
29357,product_029357,101
29358,product_029358,39
29359,product_029359,14
29360,product_029360,70
29361,product_029361,89
29362,product_029362,54
29363,product_029363,63
29364,product_029364,45
29365,product_029365,9
29366,product_029366,34
29367,product_029367,145
29368,product_029368,110
29369,product_029369,91
29370,product_029370,89
29371,product_029371,38
29372,product_029372,12
29373,product_029373,87
29374,product_029374,141
29375,product_029375,93
29376,product_029376,19
29377,product_029377,19
29378,product_029378,14
29379,product_029379,9
29380,product_029380,146
29381,product_029381,122
29382,product_029382,64
29383,product_029383,50
29384,product_029384,60
29385,product_029385,97
29386,product_029386,130
29387,product_029387,47
29388,product_029388,35
29389,product_029389,136
29390,product_029390,13
29391,product_029391,32
29392,product_029392,10
29393,product_029393,11
29394,product_029394,73
29395,product_029395,105
29396,product_029396,2
29397,product_029397,43
29398,product_029398,117
29399,product_029399,39
29400,product_029400,15
29401,product_029401,81
29402,product_029402,142
29403,product_029403,77
29404,product_029404,62
29405,product_029405,39
29406,product_029406,49
29407,product_029407,56
29408,product_029408,57
29409,product_029409,132
29410,product_029410,122
29411,product_029411,106
29412,product_029412,63
29413,product_029413,102
29414,product_029414,28
29415,product_029415,128
29416,product_029416,92
29417,product_029417,107
29418,product_029418,11
29419,product_029419,75
29420,product_029420,80
29421,product_029421,16
29422,product_029422,117
29423,product_029423,37
29424,product_029424,105
29425,product_029425,141
29426,product_029426,142
29427,product_029427,11
29428,product_029428,127
29429,product_029429,32
29430,product_029430,14
29431,product_029431,27
29432,product_029432,111
29433,product_029433,93
29434,product_029434,147
29435,product_029435,60
29436,product_029436,1
29437,product_029437,83
29438,product_029438,132
29439,product_029439,49
29440,product_029440,62
29441,product_029441,15
29442,product_029442,28
29443,product_029443,133
29444,product_029444,49
29445,product_029445,53
29446,product_029446,129
29447,product_029447,135
29448,product_029448,39
29449,product_029449,94
29450,product_029450,64
29451,product_029451,23
29452,product_029452,128
29453,product_029453,138
29454,product_029454,95
29455,product_029455,114
29456,product_029456,34
29457,product_029457,120
29458,product_029458,95
29459,product_029459,25
29460,product_029460,16
29461,product_029461,12
29462,product_029462,19
29463,product_029463,136
29464,product_029464,73
29465,product_029465,33
29466,product_029466,91
29467,product_029467,67
29468,product_029468,25
29469,product_029469,108
29470,product_029470,140
29471,product_029471,106
29472,product_029472,119
29473,product_029473,146
29474,product_029474,19
29475,product_029475,13
29476,product_029476,114
29477,product_029477,15
29478,product_029478,101
29479,product_029479,114
29480,product_029480,87
29481,product_029481,91
29482,product_029482,44
29483,product_029483,107
29484,product_029484,22
29485,product_029485,4
29486,product_029486,39
29487,product_029487,126
29488,product_029488,60
29489,product_029489,149
29490,product_029490,70
29491,product_029491,45
29492,product_029492,47
29493,product_029493,126
29494,product_029494,73
29495,product_029495,39
29496,product_029496,140
29497,product_029497,72
29498,product_029498,121
29499,product_029499,38
29500,product_029500,136
29501,product_029501,119
29502,product_029502,145
29503,product_029503,27
29504,product_029504,109
29505,product_029505,32
29506,product_029506,34
29507,product_029507,42
29508,product_029508,18
29509,product_029509,57
29510,product_029510,51
29511,product_029511,109
29512,product_029512,130
29513,product_029513,93
29514,product_029514,60
29515,product_029515,60
29516,product_029516,107
29517,product_029517,101
29518,product_029518,73
29519,product_029519,32
29520,product_029520,25
29521,product_029521,17
29522,product_029522,53
29523,product_029523,73
29524,product_029524,124
29525,product_029525,80
29526,product_029526,40
29527,product_029527,116
29528,product_029528,50
29529,product_029529,24
29530,product_029530,69
29531,product_029531,87
29532,product_029532,144
29533,product_029533,64
29534,product_029534,24
29535,product_029535,138
29536,product_029536,96
29537,product_029537,101
29538,product_029538,39
29539,product_029539,50
29540,product_029540,117
29541,product_029541,96
29542,product_029542,97
29543,product_029543,67
29544,product_029544,120
29545,product_029545,57
29546,product_029546,102
29547,product_029547,129
29548,product_029548,102
29549,product_029549,54
29550,product_029550,24
29551,product_029551,78
29552,product_029552,140
29553,product_029553,1
29554,product_029554,32
29555,product_029555,110
29556,product_029556,135
29557,product_029557,62
29558,product_029558,11
29559,product_029559,56
29560,product_029560,135
29561,product_029561,75
29562,product_029562,133
29563,product_029563,129
29564,product_029564,82
29565,product_029565,118
29566,product_029566,138
29567,product_029567,76
29568,product_029568,105
29569,product_029569,37
29570,product_029570,59
29571,product_029571,126
29572,product_029572,66
29573,product_029573,121
29574,product_029574,76
29575,product_029575,65
29576,product_029576,4
29577,product_029577,33
29578,product_029578,64
29579,product_029579,86
29580,product_029580,24
29581,product_029581,78
29582,product_029582,75
29583,product_029583,79
29584,product_029584,3
29585,product_029585,89
29586,product_029586,13
29587,product_029587,130
29588,product_029588,39
29589,product_029589,24
29590,product_029590,108
29591,product_029591,143
29592,product_029592,75
29593,product_029593,78
29594,product_029594,28
29595,product_029595,53
29596,product_029596,74
29597,product_029597,93
29598,product_029598,18
29599,product_029599,94
29600,product_029600,125
29601,product_029601,24
29602,product_029602,119
29603,product_029603,85
29604,product_029604,90
29605,product_029605,98
29606,product_029606,112
29607,product_029607,103
29608,product_029608,15
29609,product_029609,62
29610,product_029610,35
29611,product_029611,122
29612,product_029612,30
29613,product_029613,2
29614,product_029614,113
29615,product_029615,51
29616,product_029616,55
29617,product_029617,39
29618,product_029618,132
29619,product_029619,89
29620,product_029620,57
29621,product_029621,117
29622,product_029622,130
29623,product_029623,112
29624,product_029624,109
29625,product_029625,118
29626,product_029626,74
29627,product_029627,14
29628,product_029628,150
29629,product_029629,112
29630,product_029630,11
29631,product_029631,135
29632,product_029632,44
29633,product_029633,116
29634,product_029634,39
29635,product_029635,55
29636,product_029636,83
29637,product_029637,35
29638,product_029638,133
29639,product_029639,40
29640,product_029640,32
29641,product_029641,9
29642,product_029642,96
29643,product_029643,133
29644,product_029644,51
29645,product_029645,76
29646,product_029646,55
29647,product_029647,143
29648,product_029648,65
29649,product_029649,91
29650,product_029650,76
29651,product_029651,12
29652,product_029652,74
29653,product_029653,35
29654,product_029654,109
29655,product_029655,114
29656,product_029656,2
29657,product_029657,101
29658,product_029658,58
29659,product_029659,58
29660,product_029660,87
29661,product_029661,89
29662,product_029662,122
29663,product_029663,110
29664,product_029664,144
29665,product_029665,59
29666,product_029666,6
29667,product_029667,61
29668,product_029668,146
29669,product_029669,62
29670,product_029670,12
29671,product_029671,126
29672,product_029672,30
29673,product_029673,102
29674,product_029674,75
29675,product_029675,103
29676,product_029676,21
29677,product_029677,41
29678,product_029678,142
29679,product_029679,40
29680,product_029680,17
29681,product_029681,83
29682,product_029682,54
29683,product_029683,8
29684,product_029684,66
29685,product_029685,122
29686,product_029686,136
29687,product_029687,144
29688,product_029688,11
29689,product_029689,67
29690,product_029690,75
29691,product_029691,42
29692,product_029692,49
29693,product_029693,97
29694,product_029694,119
29695,product_029695,86
29696,product_029696,37
29697,product_029697,52
29698,product_029698,54
29699,product_029699,118
29700,product_029700,134
29701,product_029701,20
29702,product_029702,59
29703,product_029703,125
29704,product_029704,106
29705,product_029705,147
29706,product_029706,53
29707,product_029707,81
29708,product_029708,145
29709,product_029709,22
29710,product_029710,142
29711,product_029711,48
29712,product_029712,31
29713,product_029713,36
29714,product_029714,94
29715,product_029715,69
29716,product_029716,25
29717,product_029717,127
29718,product_029718,101
29719,product_029719,124
29720,product_029720,19
29721,product_029721,84
29722,product_029722,25
29723,product_029723,138
29724,product_029724,107
29725,product_029725,149
29726,product_029726,37
29727,product_029727,8
29728,product_029728,66
29729,product_029729,92
29730,product_029730,94
29731,product_029731,55
29732,product_029732,79
29733,product_029733,100
29734,product_029734,114
29735,product_029735,74
29736,product_029736,61
29737,product_029737,17
29738,product_029738,86
29739,product_029739,143
29740,product_029740,57
29741,product_029741,34
29742,product_029742,143
29743,product_029743,19
29744,product_029744,94
29745,product_029745,135
29746,product_029746,31
29747,product_029747,57
29748,product_029748,44
29749,product_029749,28
29750,product_029750,97
29751,product_029751,16
29752,product_029752,92
29753,product_029753,3
29754,product_029754,76
29755,product_029755,19
29756,product_029756,53
29757,product_029757,128
29758,product_029758,3
29759,product_029759,109
29760,product_029760,85
29761,product_029761,145
29762,product_029762,48
29763,product_029763,125
29764,product_029764,18
29765,product_029765,134
29766,product_029766,2
29767,product_029767,137
29768,product_029768,115
29769,product_029769,112
29770,product_029770,102
29771,product_029771,75
29772,product_029772,149
29773,product_029773,27
29774,product_029774,111
29775,product_029775,31
29776,product_029776,33
29777,product_029777,6
29778,product_029778,36
29779,product_029779,90
29780,product_029780,131
29781,product_029781,4
29782,product_029782,37
29783,product_029783,86
29784,product_029784,85
29785,product_029785,14
29786,product_029786,116
29787,product_029787,74
29788,product_029788,134
29789,product_029789,50
29790,product_029790,11
29791,product_029791,90
29792,product_029792,23
29793,product_029793,126
29794,product_029794,37
29795,product_029795,114
29796,product_029796,110
29797,product_029797,71
29798,product_029798,72
29799,product_029799,34
29800,product_029800,33
29801,product_029801,95
29802,product_029802,127
29803,product_029803,95
29804,product_029804,39
29805,product_029805,115
29806,product_029806,2
29807,product_029807,119
29808,product_029808,102
29809,product_029809,141
29810,product_029810,131
29811,product_029811,24
29812,product_029812,129
29813,product_029813,106
29814,product_029814,44
29815,product_029815,19
29816,product_029816,77
29817,product_029817,4
29818,product_029818,44
29819,product_029819,18
29820,product_029820,94
29821,product_029821,116
29822,product_029822,7
29823,product_029823,8
29824,product_029824,36
29825,product_029825,9
29826,product_029826,106
29827,product_029827,98
29828,product_029828,6
29829,product_029829,127
29830,product_029830,54
29831,product_029831,56
29832,product_029832,125
29833,product_029833,42
29834,product_029834,26
29835,product_029835,138
29836,product_029836,84
29837,product_029837,36
29838,product_029838,8
29839,product_029839,99
29840,product_029840,63
29841,product_029841,98
29842,product_029842,128
29843,product_029843,96
29844,product_029844,36
29845,product_029845,129
29846,product_029846,41
29847,product_029847,48
29848,product_029848,147
29849,product_029849,51
29850,product_029850,5
29851,product_029851,40
29852,product_029852,65
29853,product_029853,109
29854,product_029854,95
29855,product_029855,126
29856,product_029856,14
29857,product_029857,69
29858,product_029858,43
29859,product_029859,19
29860,product_029860,46
29861,product_029861,55
29862,product_029862,135
29863,product_029863,138
29864,product_029864,95
29865,product_029865,12
29866,product_029866,121
29867,product_029867,37
29868,product_029868,65
29869,product_029869,93
29870,product_029870,123
29871,product_029871,113
29872,product_029872,114
29873,product_029873,91
29874,product_029874,33
29875,product_029875,69
29876,product_029876,128
29877,product_029877,40
29878,product_029878,22
29879,product_029879,69
29880,product_029880,16
29881,product_029881,116
29882,product_029882,72
29883,product_029883,76
29884,product_029884,140
29885,product_029885,80
29886,product_029886,42
29887,product_029887,16
29888,product_029888,82
29889,product_029889,62
29890,product_029890,26
29891,product_029891,31
29892,product_029892,144
29893,product_029893,26
29894,product_029894,76
29895,product_029895,31
29896,product_029896,84
29897,product_029897,13
29898,product_029898,125
29899,product_029899,32
29900,product_029900,66
29901,product_029901,115
29902,product_029902,71
29903,product_029903,29
29904,product_029904,63
29905,product_029905,111
29906,product_029906,127
29907,product_029907,1
29908,product_029908,41
29909,product_029909,130
29910,product_029910,84
29911,product_029911,110
29912,product_029912,124
29913,product_029913,14
29914,product_029914,26
29915,product_029915,66
29916,product_029916,54
29917,product_029917,104
29918,product_029918,78
29919,product_029919,24
29920,product_029920,108
29921,product_029921,113
29922,product_029922,126
29923,product_029923,107
29924,product_029924,63
29925,product_029925,126
29926,product_029926,125
29927,product_029927,43
29928,product_029928,143
29929,product_029929,41
29930,product_029930,18
29931,product_029931,83
29932,product_029932,5
29933,product_029933,66
29934,product_029934,95
29935,product_029935,92
29936,product_029936,70
29937,product_029937,125
29938,product_029938,137
29939,product_029939,11
29940,product_029940,31
29941,product_029941,15
29942,product_029942,62
29943,product_029943,18
29944,product_029944,39
29945,product_029945,75
29946,product_029946,132
29947,product_029947,68
29948,product_029948,95
29949,product_029949,29
29950,product_029950,143
29951,product_029951,128
29952,product_029952,72
29953,product_029953,12
29954,product_029954,5
29955,product_029955,146
29956,product_029956,5
29957,product_029957,27
29958,product_029958,78
29959,product_029959,137
29960,product_029960,114
29961,product_029961,44
29962,product_029962,109
29963,product_029963,41
29964,product_029964,79
29965,product_029965,71
29966,product_029966,130
29967,product_029967,15
29968,product_029968,15
29969,product_029969,122
29970,product_029970,87
29971,product_029971,150
29972,product_029972,108
29973,product_029973,112
29974,product_029974,25
29975,product_029975,31
29976,product_029976,8
29977,product_029977,100
29978,product_029978,150
29979,product_029979,31
29980,product_029980,4
29981,product_029981,8
29982,product_029982,134
29983,product_029983,143
29984,product_029984,104
29985,product_029985,10
29986,product_029986,99
29987,product_029987,133
29988,product_029988,47
29989,product_029989,17
29990,product_029990,32
29991,product_029991,5
29992,product_029992,28
29993,product_029993,60
29994,product_029994,117
29995,product_029995,92
29996,product_029996,2
29997,product_029997,47
29998,product_029998,130
29999,product_029999,9
30000,product_030000,8
30001,product_030001,81
30002,product_030002,74
30003,product_030003,102
30004,product_030004,132
30005,product_030005,53
30006,product_030006,89
30007,product_030007,60
30008,product_030008,45
30009,product_030009,84
30010,product_030010,117
30011,product_030011,113
30012,product_030012,59
30013,product_030013,91
30014,product_030014,61
30015,product_030015,28
30016,product_030016,5
30017,product_030017,65
30018,product_030018,128
30019,product_030019,54
30020,product_030020,61
30021,product_030021,16
30022,product_030022,88
30023,product_030023,25
30024,product_030024,119
30025,product_030025,23
30026,product_030026,50
30027,product_030027,148
30028,product_030028,95
30029,product_030029,72
30030,product_030030,32
30031,product_030031,42
30032,product_030032,70
30033,product_030033,139
30034,product_030034,101
30035,product_030035,28
30036,product_030036,10
30037,product_030037,4
30038,product_030038,120
30039,product_030039,32
30040,product_030040,77
30041,product_030041,48
30042,product_030042,121
30043,product_030043,47
30044,product_030044,137
30045,product_030045,94
30046,product_030046,37
30047,product_030047,6
30048,product_030048,101
30049,product_030049,17
30050,product_030050,38
30051,product_030051,44
30052,product_030052,113
30053,product_030053,28
30054,product_030054,109
30055,product_030055,40
30056,product_030056,14
30057,product_030057,143
30058,product_030058,115
30059,product_030059,73
30060,product_030060,68
30061,product_030061,77
30062,product_030062,41
30063,product_030063,7
30064,product_030064,101
30065,product_030065,114
30066,product_030066,57
30067,product_030067,8
30068,product_030068,67
30069,product_030069,69
30070,product_030070,141
30071,product_030071,47
30072,product_030072,116
30073,product_030073,19
30074,product_030074,121
30075,product_030075,127
30076,product_030076,144
30077,product_030077,43
30078,product_030078,114
30079,product_030079,140
30080,product_030080,13
30081,product_030081,6
30082,product_030082,70
30083,product_030083,95
30084,product_030084,131
30085,product_030085,62
30086,product_030086,53
30087,product_030087,131
30088,product_030088,127
30089,product_030089,25
30090,product_030090,25
30091,product_030091,68
30092,product_030092,41
30093,product_030093,143
30094,product_030094,125
30095,product_030095,22
30096,product_030096,90
30097,product_030097,87
30098,product_030098,120
30099,product_030099,122
30100,product_030100,142
30101,product_030101,2
30102,product_030102,130
30103,product_030103,27
30104,product_030104,74
30105,product_030105,145
30106,product_030106,121
30107,product_030107,17
30108,product_030108,16
30109,product_030109,13
30110,product_030110,1
30111,product_030111,39
30112,product_030112,130
30113,product_030113,34
30114,product_030114,129
30115,product_030115,117
30116,product_030116,67
30117,product_030117,122
30118,product_030118,121
30119,product_030119,15
30120,product_030120,131
30121,product_030121,142
30122,product_030122,43
30123,product_030123,111
30124,product_030124,28
30125,product_030125,79
30126,product_030126,29
30127,product_030127,127
30128,product_030128,32
30129,product_030129,3
30130,product_030130,5
30131,product_030131,116
30132,product_030132,10
30133,product_030133,98
30134,product_030134,1
30135,product_030135,59
30136,product_030136,116
30137,product_030137,137
30138,product_030138,57
30139,product_030139,40
30140,product_030140,3
30141,product_030141,57
30142,product_030142,81
30143,product_030143,147
30144,product_030144,75
30145,product_030145,44
30146,product_030146,87
30147,product_030147,38
30148,product_030148,8
30149,product_030149,66
30150,product_030150,98
30151,product_030151,38
30152,product_030152,139
30153,product_030153,99
30154,product_030154,126
30155,product_030155,32
30156,product_030156,5
30157,product_030157,38
30158,product_030158,44
30159,product_030159,112
30160,product_030160,50
30161,product_030161,55
30162,product_030162,7
30163,product_030163,129
30164,product_030164,101
30165,product_030165,42
30166,product_030166,10
30167,product_030167,67
30168,product_030168,115
30169,product_030169,79
30170,product_030170,39
30171,product_030171,82
30172,product_030172,117
30173,product_030173,82
30174,product_030174,22
30175,product_030175,29
30176,product_030176,114
30177,product_030177,84
30178,product_030178,23
30179,product_030179,78
30180,product_030180,83
30181,product_030181,16
30182,product_030182,145
30183,product_030183,94
30184,product_030184,28
30185,product_030185,98
30186,product_030186,141
30187,product_030187,13
30188,product_030188,128
30189,product_030189,117
30190,product_030190,67
30191,product_030191,78
30192,product_030192,103
30193,product_030193,6
30194,product_030194,137
30195,product_030195,56
30196,product_030196,88
30197,product_030197,114
30198,product_030198,10
30199,product_030199,50
30200,product_030200,75
30201,product_030201,134
30202,product_030202,56
30203,product_030203,26
30204,product_030204,58
30205,product_030205,102
30206,product_030206,84
30207,product_030207,39
30208,product_030208,7
30209,product_030209,113
30210,product_030210,149
30211,product_030211,31
30212,product_030212,88
30213,product_030213,72
30214,product_030214,144
30215,product_030215,110
30216,product_030216,95
30217,product_030217,44
30218,product_030218,10
30219,product_030219,139
30220,product_030220,129
30221,product_030221,110
30222,product_030222,136
30223,product_030223,76
30224,product_030224,11
30225,product_030225,62
30226,product_030226,79
30227,product_030227,23
30228,product_030228,88
30229,product_030229,37
30230,product_030230,105
30231,product_030231,100
30232,product_030232,120
30233,product_030233,53
30234,product_030234,5
30235,product_030235,138
30236,product_030236,72
30237,product_030237,90
30238,product_030238,77
30239,product_030239,114
30240,product_030240,116
30241,product_030241,23
30242,product_030242,18
30243,product_030243,122
30244,product_030244,142
30245,product_030245,87
30246,product_030246,53
30247,product_030247,25
30248,product_030248,15
30249,product_030249,3
30250,product_030250,122
30251,product_030251,38
30252,product_030252,75
30253,product_030253,150
30254,product_030254,3
30255,product_030255,25
30256,product_030256,118
30257,product_030257,120
30258,product_030258,23
30259,product_030259,114
30260,product_030260,23
30261,product_030261,45
30262,product_030262,24
30263,product_030263,128
30264,product_030264,74
30265,product_030265,63
30266,product_030266,117
30267,product_030267,17
30268,product_030268,22
30269,product_030269,91
30270,product_030270,50
30271,product_030271,102
30272,product_030272,13
30273,product_030273,40
30274,product_030274,79
30275,product_030275,59
30276,product_030276,14
30277,product_030277,15
30278,product_030278,35
30279,product_030279,118
30280,product_030280,9
30281,product_030281,4
30282,product_030282,97
30283,product_030283,150
30284,product_030284,61
30285,product_030285,91
30286,product_030286,85
30287,product_030287,37
30288,product_030288,6
30289,product_030289,71
30290,product_030290,129
30291,product_030291,69
30292,product_030292,13
30293,product_030293,56
30294,product_030294,125
30295,product_030295,117
30296,product_030296,124
30297,product_030297,74
30298,product_030298,95
30299,product_030299,27
30300,product_030300,126
30301,product_030301,43
30302,product_030302,61
30303,product_030303,138
30304,product_030304,122
30305,product_030305,134
30306,product_030306,45
30307,product_030307,31
30308,product_030308,25
30309,product_030309,104
30310,product_030310,113
30311,product_030311,88
30312,product_030312,97
30313,product_030313,86
30314,product_030314,7
30315,product_030315,69
30316,product_030316,12
30317,product_030317,150
30318,product_030318,57
30319,product_030319,52
30320,product_030320,138
30321,product_030321,51
30322,product_030322,21
30323,product_030323,52
30324,product_030324,81
30325,product_030325,131
30326,product_030326,59
30327,product_030327,38
30328,product_030328,146
30329,product_030329,25
30330,product_030330,36
30331,product_030331,86
30332,product_030332,95
30333,product_030333,72
30334,product_030334,95
30335,product_030335,42
30336,product_030336,103
30337,product_030337,100
30338,product_030338,1
30339,product_030339,66
30340,product_030340,108
30341,product_030341,21
30342,product_030342,53
30343,product_030343,34
30344,product_030344,38
30345,product_030345,35
30346,product_030346,44
30347,product_030347,116
30348,product_030348,107
30349,product_030349,93
30350,product_030350,15
30351,product_030351,111
30352,product_030352,142
30353,product_030353,78
30354,product_030354,3
30355,product_030355,46
30356,product_030356,112
30357,product_030357,111
30358,product_030358,56
30359,product_030359,34
30360,product_030360,129
30361,product_030361,34
30362,product_030362,132
30363,product_030363,130
30364,product_030364,41
30365,product_030365,140
30366,product_030366,63
30367,product_030367,144
30368,product_030368,104
30369,product_030369,38
30370,product_030370,8
30371,product_030371,60
30372,product_030372,50
30373,product_030373,118
30374,product_030374,117
30375,product_030375,20
30376,product_030376,63
30377,product_030377,131
30378,product_030378,74
30379,product_030379,43
30380,product_030380,76
30381,product_030381,112
30382,product_030382,95
30383,product_030383,26
30384,product_030384,17
30385,product_030385,14
30386,product_030386,131
30387,product_030387,51
30388,product_030388,92
30389,product_030389,24
30390,product_030390,103
30391,product_030391,139
30392,product_030392,2
30393,product_030393,53
30394,product_030394,97
30395,product_030395,43
30396,product_030396,106
30397,product_030397,66
30398,product_030398,77
30399,product_030399,105
30400,product_030400,101
30401,product_030401,17
30402,product_030402,65
30403,product_030403,16
30404,product_030404,28
30405,product_030405,22
30406,product_030406,124
30407,product_030407,138
30408,product_030408,52
30409,product_030409,144
30410,product_030410,76
30411,product_030411,47
30412,product_030412,9
30413,product_030413,3
30414,product_030414,131
30415,product_030415,40
30416,product_030416,111
30417,product_030417,143
30418,product_030418,132
30419,product_030419,92
30420,product_030420,38
30421,product_030421,25
30422,product_030422,88
30423,product_030423,80
30424,product_030424,50
30425,product_030425,35
30426,product_030426,25
30427,product_030427,41
30428,product_030428,137
30429,product_030429,50
30430,product_030430,120
30431,product_030431,65
30432,product_030432,103
30433,product_030433,150
30434,product_030434,34
30435,product_030435,118
30436,product_030436,122
30437,product_030437,135
30438,product_030438,44
30439,product_030439,64
30440,product_030440,46
30441,product_030441,4
30442,product_030442,4
30443,product_030443,35
30444,product_030444,88
30445,product_030445,66
30446,product_030446,12
30447,product_030447,96
30448,product_030448,115
30449,product_030449,84
30450,product_030450,47
30451,product_030451,5
30452,product_030452,2
30453,product_030453,84
30454,product_030454,111
30455,product_030455,90
30456,product_030456,102
30457,product_030457,29
30458,product_030458,86
30459,product_030459,114
30460,product_030460,80
30461,product_030461,131
30462,product_030462,54
30463,product_030463,22
30464,product_030464,87
30465,product_030465,143
30466,product_030466,91
30467,product_030467,46
30468,product_030468,92
30469,product_030469,136
30470,product_030470,118
30471,product_030471,1
30472,product_030472,1
30473,product_030473,115
30474,product_030474,150
30475,product_030475,48
30476,product_030476,145
30477,product_030477,110
30478,product_030478,22
30479,product_030479,93
30480,product_030480,86
30481,product_030481,98
30482,product_030482,6
30483,product_030483,145
30484,product_030484,27
30485,product_030485,43
30486,product_030486,1
30487,product_030487,22
30488,product_030488,2
30489,product_030489,111
30490,product_030490,132
30491,product_030491,38
30492,product_030492,150
30493,product_030493,1
30494,product_030494,146
30495,product_030495,34
30496,product_030496,126
30497,product_030497,149
30498,product_030498,109
30499,product_030499,84
30500,product_030500,6
30501,product_030501,123
30502,product_030502,86
30503,product_030503,116
30504,product_030504,68
30505,product_030505,99
30506,product_030506,104
30507,product_030507,97
30508,product_030508,74
30509,product_030509,118
30510,product_030510,19
30511,product_030511,21
30512,product_030512,72
30513,product_030513,3
30514,product_030514,119
30515,product_030515,48
30516,product_030516,76
30517,product_030517,144
30518,product_030518,34
30519,product_030519,64
30520,product_030520,98
30521,product_030521,70
30522,product_030522,105
30523,product_030523,141
30524,product_030524,78
30525,product_030525,102
30526,product_030526,116
30527,product_030527,82
30528,product_030528,29
30529,product_030529,117
30530,product_030530,33
30531,product_030531,89
30532,product_030532,68
30533,product_030533,110
30534,product_030534,61
30535,product_030535,43
30536,product_030536,8
30537,product_030537,149
30538,product_030538,89
30539,product_030539,135
30540,product_030540,49
30541,product_030541,21
30542,product_030542,65
30543,product_030543,87
30544,product_030544,68
30545,product_030545,22
30546,product_030546,15
30547,product_030547,41
30548,product_030548,6
30549,product_030549,63
30550,product_030550,139
30551,product_030551,71
30552,product_030552,143
30553,product_030553,121
30554,product_030554,86
30555,product_030555,78
30556,product_030556,79
30557,product_030557,56
30558,product_030558,10
30559,product_030559,117
30560,product_030560,55
30561,product_030561,135
30562,product_030562,23
30563,product_030563,17
30564,product_030564,99
30565,product_030565,17
30566,product_030566,19
30567,product_030567,30
30568,product_030568,95
30569,product_030569,123
30570,product_030570,111
30571,product_030571,32
30572,product_030572,118
30573,product_030573,57
30574,product_030574,67
30575,product_030575,85
30576,product_030576,4
30577,product_030577,53
30578,product_030578,116
30579,product_030579,86
30580,product_030580,22
30581,product_030581,121
30582,product_030582,88
30583,product_030583,28
30584,product_030584,115
30585,product_030585,19
30586,product_030586,26
30587,product_030587,119
30588,product_030588,9
30589,product_030589,112
30590,product_030590,8
30591,product_030591,16
30592,product_030592,81
30593,product_030593,12
30594,product_030594,16
30595,product_030595,3
30596,product_030596,75
30597,product_030597,117
30598,product_030598,102
30599,product_030599,29
30600,product_030600,60
30601,product_030601,27
30602,product_030602,8
30603,product_030603,121
30604,product_030604,92
30605,product_030605,99
30606,product_030606,118
30607,product_030607,47
30608,product_030608,110
30609,product_030609,142
30610,product_030610,69
30611,product_030611,79
30612,product_030612,119
30613,product_030613,93
30614,product_030614,104
30615,product_030615,98
30616,product_030616,40
30617,product_030617,115
30618,product_030618,2
30619,product_030619,45
30620,product_030620,103
30621,product_030621,70
30622,product_030622,84
30623,product_030623,40
30624,product_030624,20
30625,product_030625,65
30626,product_030626,113
30627,product_030627,14
30628,product_030628,103
30629,product_030629,145
30630,product_030630,12
30631,product_030631,112
30632,product_030632,80
30633,product_030633,8
